Gender,Age,Dur,PPV
Female,61,18,12.586
Female,61,19,12.97
Female,61,20,13.32
Female,62,1,1.0
Female,62,2,1.961
Female,62,3,2.885
Female,62,4,3.77
Female,62,5,4.617
Female,62,6,5.43
Female,62,7,6.207
Female,62,8,6.945
Female,62,9,7.65
Female,62,10,8.32
Female,62,11,8.95
Female,62,12,9.55
Female,62,13,10.12
Female,62,14,10.65
Female,62,15,11.14
Female,62,16,11.61
Female,62,17,12.04
Female,62,18,12.44
Female,62,19,12.805
Female,63,1,1.0
Female,63,2,1.96
Female,63,3,2.88
Female,63,4,3.764
Female,63,5,4.61
Female,63,6,5.414
Female,63,7,6.184
Female,63,8,6.914
Female,63,9,7.613
Female,63,10,8.27
Female,63,11,8.89
Female,63,12,9.484
Female,63,13,10.03
Female,63,14,10.55
Female,63,15,11.03
Female,63,16,11.484
Female,63,17,11.9
Female,63,18,12.28
Female,64,1,1.0
Female,64,2,1.959
Female,64,3,2.879
Female,64,4,3.758
Female,64,5,4.598
Female,64,6,5.4
Female,64,7,6.16
Female,64,8,6.883
Female,64,9,7.57
Female,64,10,8.22
Female,64,11,8.83
Female,64,12,9.41
Female,64,13,9.945
Female,64,14,10.445
Female,64,15,10.914
Female,64,16,11.35
Female,64,17,11.74
Female,65,1,1.0
Female,65,2,1.958
Female,65,3,2.875
Female,65,4,3.75
Female,65,5,4.586
Female,65,6,5.38
Female,65,7,6.137
Female,65,8,6.85
Female,65,9,7.527
Female,65,10,8.164
Female,65,11,8.766
Female,65,12,9.33
Female,65,13,9.85
Female,65,14,10.336
Female,65,15,10.79
Female,65,16,11.2
Female,66,1,1.0
Female,66,2,1.957
Female,66,3,2.871
Female,66,4,3.742
Female,66,5,4.57
Female,66,6,5.36
Female,66,7,6.105
Female,66,8,6.812
Female,66,9,7.477
Female,66,10,8.1
Female,66,11,8.69
Female,66,12,9.234
Female,66,13,9.74
Female,66,14,10.22
Female,66,15,10.65
Female,67,1,1.0
Female,67,2,1.955
Female,67,3,2.867
Female,67,4,3.732
Female,67,5,4.56
Female,67,6,5.336
Female,67,7,6.074
Female,67,8,6.773
Female,67,9,7.426
Female,67,10,8.04
Female,67,11,8.61
Female,67,12,9.14
Female,67,13,9.63
Female,67,14,10.086
Female,68,1,1.0
Female,68,2,1.954
Female,68,3,2.861
Female,68,4,3.725
Female,68,5,4.54
Female,68,6,5.312
Female,68,7,6.043
Female,68,8,6.727
Female,68,9,7.367
Female,68,10,7.965
Female,68,11,8.52
Female,68,12,9.04
Female,68,13,9.516
Female,69,1,1.0
Female,69,2,1.952
Female,69,3,2.855
Female,69,4,3.713
Female,69,5,4.523
Female,69,6,5.285
Female,69,7,6.004
Female,69,8,6.676
Female,69,9,7.305
Female,69,10,7.89
Female,69,11,8.43
Female,69,12,8.93
Female,70,1,1.0
Female,70,2,1.95
Female,70,3,2.85
Female,70,4,3.701
Female,70,5,4.504
Female,70,6,5.258
Female,70,7,5.965
Female,70,8,6.625
Female,70,9,7.24
Female,70,10,7.805
Female,70,11,8.33
Female,71,1,1.0
Female,71,2,1.948
Female,71,3,2.844
Female,71,4,3.69
Female,71,5,4.484
Female,71,6,5.227
Female,71,7,5.92
Female,71,8,6.566
Female,71,9,7.164
Female,71,10,7.715
Female,72,1,1.0
Female,72,2,1.945
Female,72,3,2.836
Female,72,4,3.674
Female,72,5,4.46
Female,72,6,5.19
Female,72,7,5.87
Female,72,8,6.504
Female,72,9,7.082
Female,73,1,1.0
Female,73,2,1.942
Female,73,3,2.828
Female,73,4,3.658
Female,73,5,4.434
Female,73,6,5.152
Female,73,7,5.82
Female,73,8,6.434
Female,74,1,1.0
Female,74,2,1.939
Female,74,3,2.82
Female,74,4,3.643
Female,74,5,4.406
Female,74,6,5.113
Female,74,7,5.766
Female,75,1,1.0
Female,75,2,1.937
Female,75,3,2.81
Female,75,4,3.623
Female,75,5,4.375
Female,75,6,5.07
Female,76,1,1.0
Female,76,2,1.934
Female,76,3,2.8
Female,76,4,3.604
Female,76,5,4.344
Female,77,1,1.0
Female,77,2,1.93
Female,77,3,2.79
Female,77,4,3.582
Female,78,1,1.0
Female,78,2,1.926
Female,78,3,2.777
Female,79,1,1.0
Female,79,2,1.921
Female,80,1,1.0
